[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[RefMRI x4.0]	PSNR: 35.6535 SSIM: 0.9760
[Epoch 9]	Learning rate: 1.00e-4
[2000/135656]	[L1: 0.0000][KLoss: 0.0096][Total: 0.0109]	3646.2+1.5s
[4000/135656]	[L1: 0.0000][KLoss: 0.0094][Total: 0.0106]	10767.2+1.2s
[6000/135656]	[L1: 0.0000][KLoss: 0.0095][Total: 0.0108]	18275.0+1.3s
[8000/135656]	[L1: 0.0000][KLoss: 0.0094][Total: 0.0107]	25595.5+1.2s
[10000/135656]	[L1: 0.0000][KLoss: 0.0093][Total: 0.0106]	32721.1+1.3s
[12000/135656]	[L1: 0.0000][KLoss: 0.0093][Total: 0.0106]	40037.6+1.3s
[14000/135656]	[L1: 0.0000][KLoss: 0.0094][Total: 0.0106]	47486.6+1.3s
[16000/135656]	[L1: 0.0000][KLoss: 0.0093][Total: 0.0106]	54697.4+1.3s
[18000/135656]	[L1: 0.0000][KLoss: 0.0094][Total: 0.0107]	61842.7+1.3s
[20000/135656]	[L1: 0.0000][KLoss: 0.0094][Total: 0.0106]	68833.0+1.3s
[22000/135656]	[L1: 0.0000][KLoss: 0.0094][Total: 0.0107]	75969.6+1.3s
[24000/135656]	[L1: 0.0000][KLoss: 0.0094][Total: 0.0107]	83069.5+1.3s
[26000/135656]	[L1: 0.0000][KLoss: 0.0093][Total: 0.0106]	90018.7+1.2s
[28000/135656]	[L1: 0.0000][KLoss: 0.0093][Total: 0.0106]	97032.5+1.3s
[30000/135656]	[L1: 0.0000][KLoss: 0.0093][Total: 0.0105]	104009.0+1.2s
[32000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0105]	110786.9+1.2s
[34000/135656]	[L1: 0.0000][KLoss: 0.0093][Total: 0.0105]	117627.5+1.2s
[36000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0105]	124731.8+1.3s
[38000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0105]	131538.4+1.2s
[40000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	138295.7+1.2s
[42000/135656]	[L1: 0.0000][KLoss: 0.0091][Total: 0.0104]	145422.8+1.3s
[44000/135656]	[L1: 0.0000][KLoss: 0.0091][Total: 0.0104]	152301.5+1.3s
[46000/135656]	[L1: 0.0000][KLoss: 0.0091][Total: 0.0104]	159322.7+1.2s
[48000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	166485.1+1.3s
[50000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	173916.8+1.3s
[52000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	181235.0+1.3s
[54000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0105]	188385.3+1.3s
[56000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0105]	195416.9+1.3s
[58000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0105]	202587.4+1.2s
[60000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	209645.3+1.2s
[62000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	216849.2+1.3s
[64000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	223790.0+1.2s
[66000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	230773.0+1.2s
[68000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	237613.5+1.2s
[70000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	244453.8+1.3s
[72000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	251818.1+1.4s
[74000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	258849.7+1.3s
[76000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	266032.4+1.2s
[78000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	273351.6+1.2s
[80000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	280652.1+1.1s
[82000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	287648.3+1.2s
[84000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	294905.3+1.3s
[86000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	302275.5+1.2s
[88000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0105]	309259.4+1.1s
[90000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0105]	316587.2+1.1s
[92000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0105]	323794.9+1.0s
[94000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0105]	331086.9+1.1s
[96000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0105]	338533.5+1.1s
[98000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0105]	346169.7+1.2s
[100000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0105]	353161.6+1.2s
[102000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0105]	360404.0+1.2s
[104000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0105]	367771.2+1.3s
[106000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0105]	375039.3+1.3s
[108000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0105]	382102.0+1.1s
[110000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0105]	389281.4+1.2s
[112000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0105]	396694.4+1.3s
[114000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0105]	403995.0+1.3s
[116000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	411242.4+1.2s
[118000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0105]	418445.6+1.2s
[120000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0105]	425526.4+1.2s
[122000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0105]	432573.3+1.2s
[124000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0105]	439791.5+1.2s
[126000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0105]	446896.9+1.2s
[128000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0105]	453938.1+1.2s
[130000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0105]	460839.4+1.2s
[132000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0105]	467772.4+1.2s
[134000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0105]	474943.7+1.2s
[RefMRI x2.0]	PSNR: 40.2903 SSIM: 0.9901
[RefMRI x3.0]	PSNR: 37.2959 SSIM: 0.9826
[RefMRI x4.0]	PSNR: 35.6538 SSIM: 0.9767
[Epoch 10]	Learning rate: 1.00e-4
[2000/135656]	[L1: 0.0000][KLoss: 0.0088][Total: 0.0101]	3668.6+1.4s
[4000/135656]	[L1: 0.0000][KLoss: 0.0088][Total: 0.0101]	10838.6+1.1s
[6000/135656]	[L1: 0.0000][KLoss: 0.0088][Total: 0.0101]	18112.2+1.2s
[8000/135656]	[L1: 0.0000][KLoss: 0.0086][Total: 0.0098]	25069.5+1.1s
[10000/135656]	[L1: 0.0000][KLoss: 0.0089][Total: 0.0101]	32107.4+1.2s
[12000/135656]	[L1: 0.0000][KLoss: 0.0089][Total: 0.0101]	39577.9+1.2s
[14000/135656]	[L1: 0.0000][KLoss: 0.0089][Total: 0.0101]	46589.8+1.2s
[16000/135656]	[L1: 0.0000][KLoss: 0.0090][Total: 0.0102]	53698.3+1.2s
[18000/135656]	[L1: 0.0000][KLoss: 0.0090][Total: 0.0103]	60848.6+1.2s
[20000/135656]	[L1: 0.0000][KLoss: 0.0090][Total: 0.0103]	68035.9+1.3s
[22000/135656]	[L1: 0.0000][KLoss: 0.0090][Total: 0.0102]	75235.8+1.2s
[24000/135656]	[L1: 0.0000][KLoss: 0.0090][Total: 0.0102]	82569.3+1.2s
[26000/135656]	[L1: 0.0000][KLoss: 0.0091][Total: 0.0103]	89908.8+1.3s
[28000/135656]	[L1: 0.0000][KLoss: 0.0091][Total: 0.0103]	97163.8+1.2s
[30000/135656]	[L1: 0.0000][KLoss: 0.0091][Total: 0.0104]	104380.0+1.2s
[32000/135656]	[L1: 0.0000][KLoss: 0.0091][Total: 0.0104]	111357.2+1.2s
[34000/135656]	[L1: 0.0000][KLoss: 0.0091][Total: 0.0104]	118597.1+1.2s
[36000/135656]	[L1: 0.0000][KLoss: 0.0091][Total: 0.0104]	125957.9+1.2s
[38000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	133121.0+1.2s
[40000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	140474.5+1.2s
[42000/135656]	[L1: 0.0000][KLoss: 0.0091][Total: 0.0104]	147711.6+1.1s
[44000/135656]	[L1: 0.0000][KLoss: 0.0091][Total: 0.0104]	154617.7+1.2s
[46000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	161929.6+1.3s
[48000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	169275.8+1.2s
[50000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	176237.0+1.2s
[52000/135656]	[L1: 0.0000][KLoss: 0.0091][Total: 0.0104]	183228.7+1.1s
[54000/135656]	[L1: 0.0000][KLoss: 0.0091][Total: 0.0104]	190341.5+1.2s
[56000/135656]	[L1: 0.0000][KLoss: 0.0091][Total: 0.0104]	197429.8+1.2s
[58000/135656]	[L1: 0.0000][KLoss: 0.0091][Total: 0.0104]	204726.5+1.3s
[60000/135656]	[L1: 0.0000][KLoss: 0.0091][Total: 0.0104]	211844.8+1.2s
[62000/135656]	[L1: 0.0000][KLoss: 0.0091][Total: 0.0103]	218677.0+1.2s
[64000/135656]	[L1: 0.0000][KLoss: 0.0091][Total: 0.0103]	225688.0+1.2s
[66000/135656]	[L1: 0.0000][KLoss: 0.0091][Total: 0.0103]	232765.1+1.3s
[68000/135656]	[L1: 0.0000][KLoss: 0.0091][Total: 0.0104]	240158.2+1.3s
[70000/135656]	[L1: 0.0000][KLoss: 0.0091][Total: 0.0104]	247453.9+1.3s
[72000/135656]	[L1: 0.0000][KLoss: 0.0091][Total: 0.0104]	254558.9+1.3s
[74000/135656]	[L1: 0.0000][KLoss: 0.0091][Total: 0.0104]	261678.0+1.2s
[76000/135656]	[L1: 0.0000][KLoss: 0.0091][Total: 0.0104]	268507.5+1.2s
[78000/135656]	[L1: 0.0000][KLoss: 0.0091][Total: 0.0104]	275563.7+1.3s
[80000/135656]	[L1: 0.0000][KLoss: 0.0091][Total: 0.0104]	282791.5+1.3s
[82000/135656]	[L1: 0.0000][KLoss: 0.0091][Total: 0.0104]	289870.8+1.2s
[84000/135656]	[L1: 0.0000][KLoss: 0.0091][Total: 0.0104]	297325.4+1.2s
[86000/135656]	[L1: 0.0000][KLoss: 0.0091][Total: 0.0104]	304333.3+1.3s
[88000/135656]	[L1: 0.0000][KLoss: 0.0091][Total: 0.0104]	311624.8+1.2s
[90000/135656]	[L1: 0.0000][KLoss: 0.0091][Total: 0.0104]	318689.8+1.3s
[92000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	325849.4+1.3s
[94000/135656]	[L1: 0.0000][KLoss: 0.0091][Total: 0.0104]	333128.3+1.2s
[96000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	340425.0+1.3s
[98000/135656]	[L1: 0.0000][KLoss: 0.0091][Total: 0.0104]	347806.7+1.2s
[100000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	354845.1+1.3s
[102000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	362352.0+1.3s
[104000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	369375.8+1.2s
[106000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	376243.4+1.2s
[108000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	383406.9+1.3s
[110000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	390349.3+1.3s
[112000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	397454.2+1.2s
[114000/135656]	[L1: 0.0000][KLoss: 0.0092][Total: 0.0104]	404458.7+1.4s
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[2400/203484]	[L1: 0.0000][KLoss: 0.0369][Total: 0.0394]	5707.9+2.2s
[4800/203484]	[L1: 0.0000][KLoss: 0.0297][Total: 0.0320]	16054.7+2.2s
[7200/203484]	[L1: 0.0000][KLoss: 0.0270][Total: 0.0292]	26053.8+2.2s
[9600/203484]	[L1: 0.0000][KLoss: 0.0255][Total: 0.0276]	36307.5+2.2s
[12000/203484]	[L1: 0.0000][KLoss: 0.0246][Total: 0.0267]	46368.4+2.1s
[14400/203484]	[L1: 0.0000][KLoss: 0.0238][Total: 0.0260]	56826.5+2.2s
[16800/203484]	[L1: 0.0000][KLoss: 0.0232][Total: 0.0253]	66586.0+2.2s
[19200/203484]	[L1: 0.0000][KLoss: 0.0226][Total: 0.0247]	76776.8+2.2s
[21600/203484]	[L1: 0.0000][KLoss: 0.0221][Total: 0.0241]	86575.0+2.2s
[24000/203484]	[L1: 0.0000][KLoss: 0.0217][Total: 0.0237]	96886.6+2.2s
[26400/203484]	[L1: 0.0000][KLoss: 0.0214][Total: 0.0234]	107425.8+2.2s
[28800/203484]	[L1: 0.0000][KLoss: 0.0211][Total: 0.0231]	117548.4+2.2s
[31200/203484]	[L1: 0.0000][KLoss: 0.0209][Total: 0.0229]	127739.2+2.2s
[33600/203484]	[L1: 0.0000][KLoss: 0.0207][Total: 0.0226]	138514.4+2.2s
[36000/203484]	[L1: 0.0000][KLoss: 0.0204][Total: 0.0224]	149001.6+2.2s
[38400/203484]	[L1: 0.0000][KLoss: 0.0203][Total: 0.0222]	159098.7+2.2s
[40800/203484]	[L1: 0.0000][KLoss: 0.0201][Total: 0.0220]	169192.2+2.2s
[43200/203484]	[L1: 0.0000][KLoss: 0.0199][Total: 0.0219]	179029.9+2.2s
[45600/203484]	[L1: 0.0000][KLoss: 0.0198][Total: 0.0217]	189407.9+2.2s
[48000/203484]	[L1: 0.0000][KLoss: 0.0196][Total: 0.0215]	199563.8+2.2s
[50400/203484]	[L1: 0.0000][KLoss: 0.0195][Total: 0.0214]	209754.9+2.2s
[52800/203484]	[L1: 0.0000][KLoss: 0.0193][Total: 0.0213]	219725.2+2.2s
[55200/203484]	[L1: 0.0000][KLoss: 0.0192][Total: 0.0211]	229560.2+2.2s
[57600/203484]	[L1: 0.0000][KLoss: 0.0191][Total: 0.0210]	239765.4+2.2s
[60000/203484]	[L1: 0.0000][KLoss: 0.0190][Total: 0.0209]	250370.3+2.2s
[62400/203484]	[L1: 0.0000][KLoss: 0.0189][Total: 0.0208]	260354.8+2.2s
[64800/203484]	[L1: 0.0000][KLoss: 0.0188][Total: 0.0207]	270069.6+2.2s
[67200/203484]	[L1: 0.0000][KLoss: 0.0187][Total: 0.0206]	280205.5+2.2s
[69600/203484]	[L1: 0.0000][KLoss: 0.0186][Total: 0.0206]	290553.1+2.2s
[72000/203484]	[L1: 0.0000][KLoss: 0.0186][Total: 0.0205]	300665.8+2.2s
[74400/203484]	[L1: 0.0000][KLoss: 0.0185][Total: 0.0204]	310668.3+2.2s
[76800/203484]	[L1: 0.0000][KLoss: 0.0184][Total: 0.0203]	320920.0+2.2s
[79200/203484]	[L1: 0.0000][KLoss: 0.0184][Total: 0.0203]	330875.5+2.2s
[81600/203484]	[L1: 0.0000][KLoss: 0.0183][Total: 0.0202]	341475.0+2.2s
[84000/203484]	[L1: 0.0000][KLoss: 0.0183][Total: 0.0202]	351331.6+2.2s
[86400/203484]	[L1: 0.0000][KLoss: 0.0182][Total: 0.0201]	361346.6+2.2s
[88800/203484]	[L1: 0.0000][KLoss: 0.0182][Total: 0.0201]	371765.9+2.2s
[91200/203484]	[L1: 0.0000][KLoss: 0.0181][Total: 0.0200]	381995.5+2.2s
[93600/203484]	[L1: 0.0000][KLoss: 0.0180][Total: 0.0199]	391935.6+2.2s
[96000/203484]	[L1: 0.0000][KLoss: 0.0180][Total: 0.0198]	401445.7+2.2s
[98400/203484]	[L1: 0.0000][KLoss: 0.0179][Total: 0.0198]	411785.3+2.2s
[100800/203484]	[L1: 0.0000][KLoss: 0.0178][Total: 0.0197]	422194.7+2.2s
[103200/203484]	[L1: 0.0000][KLoss: 0.0178][Total: 0.0197]	432493.9+2.2s
[105600/203484]	[L1: 0.0000][KLoss: 0.0177][Total: 0.0196]	442749.1+2.2s
[108000/203484]	[L1: 0.0000][KLoss: 0.0177][Total: 0.0196]	452814.0+2.2s
[110400/203484]	[L1: 0.0000][KLoss: 0.0176][Total: 0.0195]	462817.8+2.2s
[112800/203484]	[L1: 0.0000][KLoss: 0.0176][Total: 0.0195]	472849.1+2.2s
[115200/203484]	[L1: 0.0000][KLoss: 0.0175][Total: 0.0194]	482889.9+2.2s
[117600/203484]	[L1: 0.0000][KLoss: 0.0175][Total: 0.0193]	493327.8+2.2s
[120000/203484]	[L1: 0.0000][KLoss: 0.0174][Total: 0.0193]	503634.6+2.2s
[122400/203484]	[L1: 0.0000][KLoss: 0.0174][Total: 0.0192]	513118.1+2.2s
[124800/203484]	[L1: 0.0000][KLoss: 0.0173][Total: 0.0192]	523463.8+2.2s
[127200/203484]	[L1: 0.0000][KLoss: 0.0173][Total: 0.0191]	533799.9+2.2s
[129600/203484]	[L1: 0.0000][KLoss: 0.0172][Total: 0.0191]	543989.9+2.2s
[132000/203484]	[L1: 0.0000][KLoss: 0.0172][Total: 0.0190]	554112.1+2.2s
[134400/203484]	[L1: 0.0000][KLoss: 0.0171][Total: 0.0190]	563996.5+2.2s
[136800/203484]	[L1: 0.0000][KLoss: 0.0171][Total: 0.0189]	574004.1+2.2s
[139200/203484]	[L1: 0.0000][KLoss: 0.0170][Total: 0.0189]	584123.0+2.2s
[141600/203484]	[L1: 0.0000][KLoss: 0.0170][Total: 0.0188]	594429.0+2.2s
[144000/203484]	[L1: 0.0000][KLoss: 0.0169][Total: 0.0188]	604567.4+2.2s
[146400/203484]	[L1: 0.0000][KLoss: 0.0169][Total: 0.0188]	615106.1+2.2s
[148800/203484]	[L1: 0.0000][KLoss: 0.0169][Total: 0.0187]	625491.2+2.2s
[151200/203484]	[L1: 0.0000][KLoss: 0.0168][Total: 0.0187]	636214.6+2.2s
[153600/203484]	[L1: 0.0000][KLoss: 0.0168][Total: 0.0186]	646832.4+2.2s
[156000/203484]	[L1: 0.0000][KLoss: 0.0167][Total: 0.0186]	656944.1+2.2s
[158400/203484]	[L1: 0.0000][KLoss: 0.0167][Total: 0.0185]	667015.0+2.2s
[160800/203484]	[L1: 0.0000][KLoss: 0.0166][Total: 0.0185]	677228.1+2.2s
[163200/203484]	[L1: 0.0000][KLoss: 0.0166][Total: 0.0185]	687411.4+2.2s
[165600/203484]	[L1: 0.0000][KLoss: 0.0166][Total: 0.0184]	697916.0+2.2s
[168000/203484]	[L1: 0.0000][KLoss: 0.0165][Total: 0.0184]	708244.2+2.2s
[170400/203484]	[L1: 0.0000][KLoss: 0.0165][Total: 0.0184]	719178.5+2.2s
[172800/203484]	[L1: 0.0000][KLoss: 0.0165][Total: 0.0183]	728962.6+2.2s
[175200/203484]	[L1: 0.0000][KLoss: 0.0164][Total: 0.0183]	739047.4+2.2s
[177600/203484]	[L1: 0.0000][KLoss: 0.0164][Total: 0.0182]	749474.2+2.2s
[180000/203484]	[L1: 0.0000][KLoss: 0.0164][Total: 0.0182]	759454.7+2.2s
[182400/203484]	[L1: 0.0000][KLoss: 0.0163][Total: 0.0182]	769465.6+2.2s
[184800/203484]	[L1: 0.0000][KLoss: 0.0163][Total: 0.0182]	779593.4+2.2s
[187200/203484]	[L1: 0.0000][KLoss: 0.0163][Total: 0.0181]	789955.2+2.2s
[189600/203484]	[L1: 0.0000][KLoss: 0.0162][Total: 0.0181]	800172.7+2.2s
[192000/203484]	[L1: 0.0000][KLoss: 0.0162][Total: 0.0181]	810695.7+2.2s
[194400/203484]	[L1: 0.0000][KLoss: 0.0162][Total: 0.0180]	820991.1+2.2s
[196800/203484]	[L1: 0.0000][KLoss: 0.0161][Total: 0.0180]	831246.4+2.2s
[199200/203484]	[L1: 0.0000][KLoss: 0.0161][Total: 0.0180]	841902.0+2.2s
[201600/203484]	[L1: 0.0000][KLoss: 0.0161][Total: 0.0179]	852612.3+2.2s
[RefMRI x2.0]	PSNR: 1.3294 SSIM: 0.0057
[Epoch 1]	Learning rate: 5.00e-5
[2400/203484]	[L1: 0.0000][KLoss: 0.0398][Total: 0.0424]	5404.3+2.3s
[4800/203484]	[L1: 0.0000][KLoss: 0.0312][Total: 0.0335]	16172.4+2.1s
[7200/203484]	[L1: 0.0000][KLoss: 0.0281][Total: 0.0303]	27783.4+2.2s
[9600/203484]	[L1: 0.0000][KLoss: 0.0262][Total: 0.0284]	38664.0+2.2s
[12000/203484]	[L1: 0.0000][KLoss: 0.0250][Total: 0.0272]	48578.2+2.2s
[14400/203484]	[L1: 0.0000][KLoss: 0.0242][Total: 0.0263]	58477.4+2.2s
[16800/203484]	[L1: 0.0000][KLoss: 0.0235][Total: 0.0256]	68710.0+2.2s
[19200/203484]	[L1: 0.0000][KLoss: 0.0230][Total: 0.0251]	78655.6+2.2s
[21600/203484]	[L1: 0.0000][KLoss: 0.0226][Total: 0.0247]	88833.9+2.2s
[24000/203484]	[L1: 0.0000][KLoss: 0.0222][Total: 0.0242]	99177.7+2.2s
[26400/203484]	[L1: 0.0000][KLoss: 0.0218][Total: 0.0238]	109342.2+2.1s
[28800/203484]	[L1: 0.0000][KLoss: 0.0215][Total: 0.0236]	119905.2+2.1s
[31200/203484]	[L1: 0.0000][KLoss: 0.0213][Total: 0.0233]	130403.3+2.1s
[33600/203484]	[L1: 0.0000][KLoss: 0.0210][Total: 0.0231]	140950.5+2.1s
[36000/203484]	[L1: 0.0000][KLoss: 0.0208][Total: 0.0228]	150852.7+2.1s
[38400/203484]	[L1: 0.0000][KLoss: 0.0206][Total: 0.0226]	161448.4+2.1s
[40800/203484]	[L1: 0.0000][KLoss: 0.0204][Total: 0.0224]	171297.0+2.1s
[43200/203484]	[L1: 0.0000][KLoss: 0.0202][Total: 0.0222]	181053.8+2.1s
[45600/203484]	[L1: 0.0000][KLoss: 0.0201][Total: 0.0221]	191993.3+2.1s
[48000/203484]	[L1: 0.0000][KLoss: 0.0199][Total: 0.0219]	202298.6+2.1s
[50400/203484]	[L1: 0.0000][KLoss: 0.0198][Total: 0.0218]	212197.5+2.1s
[52800/203484]	[L1: 0.0000][KLoss: 0.0197][Total: 0.0216]	222557.0+2.1s
[55200/203484]	[L1: 0.0000][KLoss: 0.0196][Total: 0.0215]	232468.8+2.1s
[57600/203484]	[L1: 0.0000][KLoss: 0.0194][Total: 0.0214]	242760.1+2.1s
[60000/203484]	[L1: 0.0000][KLoss: 0.0194][Total: 0.0213]	253322.4+2.1s
[62400/203484]	[L1: 0.0000][KLoss: 0.0193][Total: 0.0212]	263369.2+2.2s
[64800/203484]	[L1: 0.0000][KLoss: 0.0192][Total: 0.0211]	273472.6+2.2s
[67200/203484]	[L1: 0.0000][KLoss: 0.0191][Total: 0.0210]	283740.9+2.1s
[69600/203484]	[L1: 0.0000][KLoss: 0.0190][Total: 0.0209]	293762.3+2.1s
[72000/203484]	[L1: 0.0000][KLoss: 0.0189][Total: 0.0208]	303928.9+2.1s
[74400/203484]	[L1: 0.0000][KLoss: 0.0188][Total: 0.0208]	314453.0+2.1s
[76800/203484]	[L1: 0.0000][KLoss: 0.0188][Total: 0.0207]	324892.1+2.1s
[79200/203484]	[L1: 0.0000][KLoss: 0.0187][Total: 0.0206]	335120.1+2.1s
[81600/203484]	[L1: 0.0000][KLoss: 0.0186][Total: 0.0205]	345377.8+2.1s
[84000/203484]	[L1: 0.0000][KLoss: 0.0185][Total: 0.0204]	355214.5+2.1s
[86400/203484]	[L1: 0.0000][KLoss: 0.0185][Total: 0.0204]	365338.7+2.1s
[88800/203484]	[L1: 0.0000][KLoss: 0.0184][Total: 0.0203]	375717.4+2.1s
[91200/203484]	[L1: 0.0000][KLoss: 0.0183][Total: 0.0202]	385982.2+2.1s
[93600/203484]	[L1: 0.0000][KLoss: 0.0183][Total: 0.0202]	395892.4+2.1s
[96000/203484]	[L1: 0.0000][KLoss: 0.0182][Total: 0.0201]	405760.5+2.1s
[98400/203484]	[L1: 0.0000][KLoss: 0.0181][Total: 0.0200]	415577.0+2.1s
[100800/203484]	[L1: 0.0000][KLoss: 0.0180][Total: 0.0200]	425416.7+2.1s
[103200/203484]	[L1: 0.0000][KLoss: 0.0180][Total: 0.0199]	436052.4+2.1s
[105600/203484]	[L1: 0.0000][KLoss: 0.0180][Total: 0.0199]	446702.1+2.1s
